user_id,start_year,start_month,start_day,start_hour,start_minute,end_year,end_month,end_day,end_hour,end_minute
2876,2018,12,26,17,33,2018,12,27,8,33
2877,2018,2,24,13,17,2018,2,24,16,17
2878,2018,8,31,21,13,2018,9,1,0,13
2879,2018,9,20,9,8,2018,9,20,12,8
2880,2019,5,21,5,44,2019,5,22,4,44
2881,2019,7,20,9,20,2019,7,20,11,20
2882,2018,7,21,16,15,2018,7,22,2,15
2883,2018,12,18,18,24,2018,12,18,19,24
2884,2019,11,24,20,27,2019,11,25,9,27
2885,2019,5,3,16,5,2019,5,3,22,5
2886,2018,5,12,7,32,2018,5,13,2,32
2887,2018,3,23,20,40,2018,3,24,2,40
2888,2018,5,5,17,36,2018,5,6,16,36
2889,2019,1,13,1,26,2019,1,13,23,26
2890,2018,1,3,6,58,2018,1,4,5,58
2891,2019,11,19,22,41,2019,11,20,16,41
2892,2019,5,3,10,5,2019,5,4,4,5
2893,2018,1,21,3,30,2018,1,22,2,30
2894,2018,3,7,13,33,2018,3,8,8,33
2895,2019,9,17,10,18,2019,9,18,5,18
2896,2018,12,4,7,35,2018,12,4,11,35
2897,2018,4,17,21,30,2018,4,18,6,30
2898,2018,1,25,9,50,2018,1,26,4,50
2899,2018,4,13,12,58,2018,4,14,3,58
2900,2018,9,15,7,14,2018,9,15,20,14
2901,2019,12,11,13,48,2019,12,12,8,48
2902,2019,1,14,23,51,2019,1,15,10,51
2903,2018,9,9,14,35,2018,9,9,19,35
2904,2019,1,25,21,1,2019,1,26,19,1
2905,2019,10,1,23,19,2019,10,2,20,19
2906,2019,7,4,15,17,2019,7,5,2,17
2907,2019,6,1,11,0,2019,6,1,16,0
2908,2018,11,4,5,40,2018,11,4,11,40
2909,2018,5,5,19,40,2018,5,6,12,40
2910,2019,5,12,6,18,2019,5,12,9,18
2911,2019,12,29,22,54,2019,12,30,9,54
2912,2019,7,10,14,43,2019,7,11,5,43
2913,2019,4,7,22,52,2019,4,8,4,52
2914,2019,7,25,11,28,2019,7,26,6,28
2915,2019,3,14,19,35,2019,3,15,12,35
2916,2019,7,29,5,16,2019,7,30,3,16
2917,2019,4,24,13,41,2019,4,25,3,41
2918,2018,7,5,6,11,2018,7,6,2,11
2919,2018,5,13,14,13,2018,5,13,20,13
2920,2018,7,23,0,27,2018,7,23,5,27
2921,2018,8,26,8,29,2018,8,26,11,29
2922,2019,9,3,0,6,2019,9,3,22,6
2923,2018,2,26,3,15,2018,2,27,2,15
2924,2018,8,7,19,26,2018,8,8,16,26
2925,2019,8,1,8,59,2019,8,2,2,59
2926,2018,12,14,2,38,2018,12,14,12,38
2927,2019,5,30,12,4,2019,5,31,9,4
2928,2018,11,28,13,16,2018,11,29,10,16
2929,2019,5,25,16,59,2019,5,26,11,59
2930,2019,5,20,9,27,2019,5,20,18,27
2931,2018,10,25,9,40,2018,10,25,14,40
2932,2019,9,23,1,13,2019,9,23,10,13
2933,2019,11,30,17,11,2019,11,30,22,11
2934,2018,8,10,16,48,2018,8,11,15,48
2935,2019,4,14,6,36,2019,4,14,9,36
2936,2019,2,11,17,38,2019,2,12,11,38
2937,2018,9,21,3,8,2018,9,21,19,8
2938,2019,12,7,2,31,2019,12,7,11,31
2939,2018,11,1,10,6,2018,11,1,13,6
2940,2018,9,1,13,42,2018,9,1,17,42
2941,2019,1,1,17,59,2019,1,2,13,59
2942,2018,2,1,23,19,2018,2,2,1,19
2943,2018,12,8,16,51,2018,12,8,19,51
2944,2019,8,7,20,31,2019,8,8,3,31
2945,2018,12,17,15,28,2018,12,17,18,28
2946,2018,9,28,12,42,2018,9,28,21,42
2947,2019,10,1,23,3,2019,10,2,16,3
2948,2018,7,26,1,45,2018,7,26,14,45
2949,2018,12,7,10,50,2018,12,8,3,50
2950,2018,4,20,19,10,2018,4,21,4,10
2951,2018,3,5,21,15,2018,3,6,10,15
2952,2018,4,3,1,44,2018,4,3,2,44
2953,2018,1,18,15,15,2018,1,19,10,15
2954,2018,3,23,19,55,2018,3,24,10,55
2955,2018,11,1,0,12,2018,11,1,8,12
2956,2019,4,16,21,52,2019,4,17,11,52
2957,2018,6,16,3,57,2018,6,16,14,57
2958,2018,8,4,1,7,2018,8,5,0,7
2959,2019,7,13,15,47,2019,7,14,3,47
2960,2019,3,24,17,48,2019,3,25,14,48
2961,2018,10,21,2,43,2018,10,21,10,43
2962,2019,4,29,11,46,2019,4,29,18,46
2963,2019,3,2,23,38,2019,3,3,1,38
2964,2018,12,20,12,13,2018,12,21,4,13
2965,2019,2,18,19,32,2019,2,19,4,32
2966,2018,9,29,9,29,2018,9,29,19,29
2967,2019,4,18,17,6,2019,4,19,10,6
2968,2018,9,19,0,41,2018,9,19,1,41
2969,2019,5,26,4,14,2019,5,26,8,14
2970,2019,1,27,2,5,2019,1,27,20,5
2971,2018,6,11,11,41,2018,6,11,12,41
2972,2018,5,3,22,19,2018,5,4,8,19
2973,2018,1,2,7,42,2018,1,2,11,42
2974,2018,8,20,7,5,2018,8,20,17,5
2975,2018,4,25,21,0,2018,4,26,2,0
2976,2019,10,21,18,27,2019,10,22,2,27
2977,2019,7,6,14,5,2019,7,7,2,5
2978,2019,4,2,12,20,2019,4,2,20,20
2979,2018,2,8,23,57,2018,2,9,18,57
2980,2019,11,30,8,6,2019,11,30,19,6
2981,2019,4,7,2,2,2019,4,7,17,2
2982,2019,3,12,9,20,2019,3,12,17,20
2983,2018,7,6,7,6,2018,7,7,3,6
2984,2018,4,25,20,58,2018,4,26,14,58
2985,2019,9,11,0,30,2019,9,11,5,30
2986,2019,11,24,17,41,2019,11,25,8,41
2987,2018,10,24,13,28,2018,10,24,21,28
2988,2018,6,8,10,50,2018,6,9,9,50
2989,2019,8,11,6,2,2019,8,11,20,2
2990,2018,6,12,4,11,2018,6,12,9,11
2991,2019,2,8,23,41,2019,2,9,21,41
2992,2018,10,21,14,13,2018,10,21,16,13
2993,2018,6,5,8,33,2018,6,6,3,33
2994,2018,7,31,19,10,2018,8,1,2,10
2995,2019,6,8,21,29,2019,6,9,8,29
2996,2019,7,10,11,6,2019,7,10,20,6
2997,2018,11,3,22,21,2018,11,4,4,21
2998,2018,2,3,1,14,2018,2,3,22,14
2999,2019,4,22,21,46,2019,4,23,16,46
3000,2019,3,7,2,49,2019,3,7,7,49
3001,2018,6,23,16,34,2018,6,24,1,34
3002,2018,5,14,19,54,2018,5,15,11,54
3003,2019,7,24,23,3,2019,7,25,11,3
3004,2018,10,3,11,52,2018,10,3,15,52
3005,2019,3,7,1,59,2019,3,7,19,59
3006,2019,7,24,15,40,2019,7,25,3,40
3007,2019,2,14,14,2,2019,2,14,19,2
3008,2019,10,7,1,47,2019,10,7,3,47
3009,2018,8,24,8,18,2018,8,24,19,18
3010,2019,6,30,0,57,2019,6,30,6,57
3011,2018,5,25,16,46,2018,5,26,1,46
3012,2019,12,10,10,23,2019,12,10,22,23
3013,2019,9,8,8,58,2019,9,8,18,58
3014,2019,6,25,19,52,2019,6,26,4,52
3015,2018,1,25,2,36,2018,1,25,11,36
3016,2019,11,22,10,1,2019,11,23,5,1
3017,2018,10,30,7,23,2018,10,30,14,23
3018,2019,9,5,2,20,2019,9,5,9,20
3019,2019,7,18,20,59,2019,7,19,12,59
3020,2018,8,8,17,4,2018,8,8,18,4
3021,2018,1,11,13,9,2018,1,11,20,9
3022,2019,12,3,14,37,2019,12,3,18,37
3023,2018,7,6,6,38,2018,7,6,15,38
3024,2019,4,25,14,6,2019,4,25,21,6
3025,2019,3,14,12,51,2019,3,14,15,51
3026,2019,10,29,21,0,2019,10,30,6,0
3027,2019,4,23,10,36,2019,4,24,2,36
3028,2018,9,11,2,44,2018,9,11,23,44
3029,2018,9,14,22,39,2018,9,15,18,39
3030,2019,8,6,23,21,2019,8,7,18,21
3031,2018,6,15,2,3,2018,6,15,20,3
3032,2019,8,3,16,12,2019,8,4,3,12
3033,2018,2,17,19,54,2018,2,18,9,54
3034,2018,11,5,20,43,2018,11,6,4,43
3035,2019,1,2,3,40,2019,1,2,16,40
3036,2019,10,21,22,11,2019,10,22,15,11
3037,2019,12,30,9,7,2019,12,31,7,7
3038,2018,3,18,3,33,2018,3,18,14,33
3039,2018,10,14,9,51,2018,10,14,13,51
3040,2018,11,23,8,19,2018,11,23,20,19
3041,2019,1,15,13,28,2019,1,16,6,28
3042,2018,11,5,13,37,2018,11,5,15,37
3043,2018,3,9,20,6,2018,3,10,6,6
3044,2019,7,6,1,11,2019,7,6,16,11
3045,2018,10,9,15,56,2018,10,9,20,56
3046,2018,7,19,1,39,2018,7,19,3,39
3047,2018,10,14,10,16,2018,10,14,23,16
3048,2019,2,21,8,21,2019,2,21,18,21
3049,2018,8,29,15,1,2018,8,29,21,1
3050,2018,3,2,23,55,2018,3,3,13,55
3051,2018,1,29,12,53,2018,1,30,7,53
3052,2019,8,2,11,49,2019,8,2,16,49
3053,2018,5,1,15,44,2018,5,2,12,44
3054,2019,7,21,13,38,2019,7,22,12,38
3055,2019,9,9,13,30,2019,9,9,14,30
3056,2019,6,17,15,58,2019,6,17,20,58
3057,2019,4,14,0,44,2019,4,14,10,44
3058,2019,6,22,2,11,2019,6,22,15,11
3059,2018,3,31,14,44,2018,4,1,8,44
3060,2018,11,2,0,17,2018,11,2,14,17
3061,2019,6,28,12,4,2019,6,29,9,4
3062,2019,5,4,7,15,2019,5,4,15,15
3063,2019,6,5,0,40,2019,6,5,12,40
3064,2018,12,14,1,42,2018,12,14,5,42
3065,2018,5,11,0,10,2018,5,11,14,10
3066,2019,10,29,9,19,2019,10,30,6,19
3067,2019,1,4,0,59,2019,1,4,17,59
3068,2019,5,14,2,34,2019,5,14,16,34
3069,2019,9,5,12,47,2019,9,6,6,47
3070,2018,8,16,5,25,2018,8,16,9,25
3071,2019,12,29,14,33,2019,12,30,2,33
3072,2018,11,1,12,45,2018,11,1,16,45
3073,2019,9,20,21,44,2019,9,21,0,44
3074,2018,5,25,16,28,2018,5,26,11,28
3075,2018,12,14,9,15,2018,12,15,8,15
3076,2018,5,28,12,59,2018,5,28,19,59
3077,2018,10,23,6,0,2018,10,24,3,0
3078,2019,2,18,23,47,2019,2,19,16,47
3079,2019,1,5,23,37,2019,1,6,8,37
3080,2019,1,1,2,23,2019,1,1,6,23
3081,2019,4,15,1,18,2019,4,15,17,18
3082,2018,1,8,13,14,2018,1,9,1,14
3083,2018,12,3,17,9,2018,12,3,21,9
3084,2018,1,19,22,9,2018,1,20,17,9
3085,2019,4,16,22,14,2019,4,17,21,14
3086,2019,11,8,2,23,2019,11,8,20,23
3087,2019,4,26,9,6,2019,4,26,20,6
3088,2018,6,18,6,46,2018,6,18,12,46
3089,2018,1,14,16,40,2018,1,15,3,40
3090,2018,9,15,5,2,2018,9,16,3,2
3091,2019,4,16,12,17,2019,4,16,13,17
3092,2018,7,19,7,35,2018,7,19,20,35
3093,2019,6,25,1,37,2019,6,25,4,37
3094,2019,8,30,4,48,2019,8,31,0,48
3095,2018,9,11,16,22,2018,9,12,11,22
3096,2019,7,30,1,31,2019,7,30,10,31
3097,2018,2,22,18,33,2018,2,22,20,33
3098,2019,3,24,17,10,2019,3,25,13,10
3099,2018,2,10,18,43,2018,2,11,6,43
3100,2018,10,7,20,10,2018,10,8,10,10
3101,2019,1,30,7,9,2019,1,30,9,9
3102,2018,11,7,9,37,2018,11,7,20,37
3103,2019,6,2,6,17,2019,6,3,0,17
3104,2018,3,9,20,37,2018,3,10,17,37
3105,2019,4,22,6,29,2019,4,22,19,29
3106,2019,6,21,16,47,2019,6,21,23,47
3107,2019,5,4,8,14,2019,5,5,5,14
3108,2018,11,15,1,56,2018,11,15,18,56
3109,2019,1,21,16,37,2019,1,22,10,37
3110,2019,1,31,1,53,2019,1,31,18,53
3111,2019,8,5,16,28,2019,8,5,17,28
3112,2019,2,18,14,29,2019,2,19,2,29
3113,2019,6,27,23,30,2019,6,28,20,30
3114,2019,8,9,15,15,2019,8,10,14,15
3115,2018,10,17,16,16,2018,10,18,9,16
3116,2018,9,22,18,38,2018,9,23,1,38
3117,2019,5,28,5,52,2019,5,28,9,52
3118,2018,7,17,4,11,2018,7,17,18,11
3119,2019,12,7,12,39,2019,12,8,4,39
3120,2018,3,8,0,10,2018,3,8,16,10
3121,2018,4,13,4,17,2018,4,14,3,17
3122,2019,5,31,15,54,2019,6,1,11,54
3123,2018,5,27,22,11,2018,5,28,19,11
3124,2018,11,27,3,27,2018,11,28,2,27
3125,2018,10,12,5,20,2018,10,12,12,20
3126,2018,12,2,18,2,2018,12,2,22,2
3127,2018,2,13,5,16,2018,2,13,6,16
3128,2018,2,11,10,49,2018,2,12,6,49
3129,2018,9,22,15,59,2018,9,23,11,59
3130,2019,2,13,2,35,2019,2,13,15,35
3131,2018,8,29,21,44,2018,8,30,0,44
3132,2018,6,18,1,15,2018,6,18,10,15
3133,2019,5,15,22,37,2019,5,16,14,37
3134,2018,4,9,20,37,2018,4,10,10,37
3135,2018,12,30,4,20,2018,12,30,23,20
3136,2019,1,20,6,38,2019,1,20,18,38
3137,2018,5,31,6,42,2018,5,31,19,42
3138,2018,6,24,19,26,2018,6,24,20,26
3139,2019,7,7,12,56,2019,7,7,19,56
3140,2019,6,8,9,57,2019,6,8,12,57
3141,2018,1,23,11,11,2018,1,24,4,11
3142,2018,5,13,1,38,2018,5,13,20,38
3143,2019,5,27,23,57,2019,5,28,22,57
3144,2018,7,29,18,26,2018,7,30,0,26
3145,2019,8,30,16,53,2019,8,31,7,53
3146,2019,3,18,19,8,2019,3,18,20,8
3147,2019,12,8,8,34,2019,12,9,5,34
3148,2018,6,18,16,30,2018,6,19,3,30
3149,2018,10,15,5,13,2018,10,15,15,13
3150,2018,10,20,8,35,2018,10,20,21,35
3151,2019,5,4,18,16,2019,5,5,2,16
3152,2019,2,17,14,29,2019,2,17,16,29
3153,2018,7,16,12,5,2018,7,16,17,5
3154,2018,9,26,22,31,2018,9,27,17,31
3155,2018,1,19,21,55,2018,1,20,9,55
3156,2018,10,9,7,23,2018,10,10,3,23
3157,2019,9,3,9,59,2019,9,4,6,59
3158,2019,12,11,21,24,2019,12,12,8,24
3159,2019,7,1,23,45,2019,7,2,19,45
3160,2018,1,7,8,44,2018,1,8,2,44
3161,2018,11,20,22,59,2018,11,21,8,59
3162,2019,3,2,9,9,2019,3,2,16,9
3163,2018,9,28,21,49,2018,9,29,7,49
3164,2018,11,14,8,26,2018,11,14,15,26
3165,2018,9,11,5,31,2018,9,12,3,31
3166,2019,2,14,13,52,2019,2,14,19,52
3167,2019,8,26,18,48,2019,8,27,15,48
3168,2019,4,25,2,28,2019,4,25,20,28
3169,2019,2,3,18,13,2019,2,4,10,13
3170,2019,8,31,2,27,2019,8,31,6,27
3171,2018,7,2,21,37,2018,7,3,16,37
3172,2019,10,21,19,2,2019,10,22,6,2
3173,2019,2,23,14,6,2019,2,23,20,6
3174,2018,1,15,21,49,2018,1,16,2,49
3175,2019,5,17,18,22,2019,5,18,2,22
3176,2019,4,21,16,16,2019,4,22,13,16
3177,2019,4,9,21,41,2019,4,10,0,41
3178,2019,6,26,19,40,2019,6,27,10,40
3179,2019,3,6,8,34,2019,3,7,7,34
3180,2018,6,27,5,57,2018,6,27,10,57
3181,2019,7,19,22,34,2019,7,20,17,34
3182,2019,10,26,16,19,2019,10,27,14,19
3183,2018,9,28,21,54,2018,9,29,10,54
3184,2019,6,21,20,24,2019,6,22,12,24
3185,2018,9,13,21,42,2018,9,14,19,42
3186,2018,3,25,0,18,2018,3,25,20,18
3187,2018,9,23,8,50,2018,9,23,16,50
3188,2019,11,29,0,25,2019,11,29,12,25
3189,2019,8,14,2,52,2019,8,14,16,52
3190,2018,11,24,10,20,2018,11,25,3,20
3191,2019,8,13,11,35,2019,8,14,5,35
3192,2018,2,26,9,42,2018,2,26,18,42
3193,2018,5,25,15,6,2018,5,26,4,6
3194,2019,9,20,21,35,2019,9,21,1,35
3195,2018,12,24,23,36,2018,12,25,12,36
3196,2019,4,22,23,37,2019,4,23,18,37
3197,2019,11,21,5,9,2019,11,21,15,9
3198,2019,7,17,23,20,2019,7,18,3,20
3199,2019,8,5,3,1,2019,8,5,21,1
3200,2019,3,15,17,17,2019,3,16,0,17
3201,2019,8,8,15,22,2019,8,9,8,22
3202,2019,6,4,13,23,2019,6,4,15,23
3203,2018,8,24,6,47,2018,8,24,18,47
3204,2019,2,12,5,22,2019,2,12,17,22
3205,2018,6,25,11,4,2018,6,26,2,4
3206,2019,10,22,6,23,2019,10,23,4,23
3207,2019,2,1,9,14,2019,2,2,7,14
3208,2019,2,9,17,48,2019,2,9,19,48
3209,2018,11,20,1,58,2018,11,20,15,58
3210,2018,3,11,17,25,2018,3,12,3,25
3211,2019,9,6,3,39,2019,9,6,4,39
3212,2019,10,17,13,44,2019,10,17,21,44
3213,2018,5,30,6,53,2018,5,30,7,53
3214,2019,10,22,21,14,2019,10,23,13,14
3215,2019,1,21,15,11,2019,1,22,12,11
3216,2019,10,2,23,42,2019,10,3,16,42
3217,2018,12,3,8,45,2018,12,4,6,45
3218,2019,10,8,8,10,2019,10,8,11,10
3219,2019,8,26,15,33,2019,8,26,16,33
3220,2019,12,23,5,0,2019,12,24,1,0
3221,2018,3,29,21,14,2018,3,30,3,14
3222,2018,12,1,2,3,2018,12,1,16,3
3223,2018,7,8,17,56,2018,7,9,12,56
3224,2019,11,8,19,25,2019,11,9,17,25
3225,2018,5,29,21,1,2018,5,30,11,1
3226,2019,9,19,16,7,2019,9,19,17,7
3227,2018,6,10,7,58,2018,6,11,5,58
3228,2019,10,7,13,20,2019,10,7,18,20
3229,2019,11,14,10,44,2019,11,14,15,44
3230,2019,1,20,17,14,2019,1,20,22,14
3231,2018,12,21,4,24,2018,12,21,23,24
3232,2018,9,6,22,18,2018,9,6,23,18
3233,2018,6,3,6,41,2018,6,4,3,41
3234,2019,3,13,7,50,2019,3,13,23,50
3235,2018,7,6,17,7,2018,7,7,1,7
3236,2019,11,14,13,3,2019,11,14,21,3
3237,2019,9,14,0,26,2019,9,14,21,26
3238,2018,1,25,18,24,2018,1,25,20,24
3239,2019,10,18,18,46,2019,10,19,11,46
3240,2019,2,10,0,33,2019,2,10,13,33
3241,2018,9,3,11,44,2018,9,3,23,44
3242,2019,11,28,8,19,2019,11,29,3,19
3243,2019,4,22,2,12,2019,4,22,20,12
3244,2018,4,12,15,57,2018,4,13,6,57
3245,2018,11,1,12,17,2018,11,2,10,17
3246,2019,1,9,21,17,2019,1,10,15,17
3247,2019,4,11,17,42,2019,4,12,9,42
3248,2018,1,7,23,7,2018,1,8,14,7
3249,2019,5,11,16,35,2019,5,12,1,35
3250,2019,6,5,8,57,2019,6,5,12,57
3251,2018,12,8,14,34,2018,12,8,22,34
3252,2018,6,30,7,30,2018,7,1,1,30
3253,2019,11,25,1,24,2019,11,25,22,24
3254,2019,8,25,21,19,2019,8,26,1,19
3255,2019,12,29,14,3,2019,12,29,19,3
3256,2018,10,24,14,33,2018,10,25,0,33
3257,2019,3,4,4,28,2019,3,5,2,28
3258,2019,2,22,6,27,2019,2,22,15,27
3259,2018,12,28,17,54,2018,12,29,1,54
3260,2018,3,18,1,43,2018,3,18,9,43
3261,2019,10,30,7,32,2019,10,30,8,32
3262,2018,11,3,13,22,2018,11,3,21,22
3263,2019,12,4,12,19,2019,12,5,7,19
3264,2019,11,12,9,36,2019,11,12,15,36
3265,2018,2,2,11,26,2018,2,3,2,26
3266,2018,2,27,9,51,2018,2,28,3,51
3267,2019,1,1,13,51,2019,1,2,11,51
3268,2018,11,21,7,43,2018,11,21,10,43
3269,2018,12,16,19,2,2018,12,17,9,2
3270,2019,7,30,1,53,2019,7,30,14,53
3271,2018,10,29,22,31,2018,10,30,13,31
3272,2019,6,19,18,54,2019,6,19,23,54
3273,2018,12,7,11,0,2018,12,7,12,0
3274,2018,12,21,23,30,2018,12,22,8,30
3275,2018,10,3,13,1,2018,10,4,0,1
3276,2019,6,21,17,3,2019,6,22,4,3
3277,2018,6,27,1,28,2018,6,28,0,28
3278,2018,3,6,12,40,2018,3,7,0,40
3279,2018,12,16,1,5,2018,12,16,17,5
3280,2018,9,29,6,17,2018,9,30,1,17
3281,2019,5,20,7,47,2019,5,21,1,47
3282,2018,7,21,20,47,2018,7,22,5,47
3283,2019,6,28,9,36,2019,6,28,13,36
3284,2019,8,12,9,50,2019,8,13,4,50
3285,2019,12,31,13,8,2019,12,31,22,8
3286,2018,6,8,5,6,2018,6,8,22,6
3287,2018,1,29,21,26,2018,1,30,1,26
3288,2018,12,27,12,59,2018,12,28,3,59
3289,2018,11,12,5,54,2018,11,12,22,54
3290,2018,12,8,10,49,2018,12,8,20,49
3291,2018,11,3,5,39,2018,11,4,2,39
3292,2019,12,3,5,57,2019,12,3,13,57
3293,2019,5,31,9,48,2019,5,31,18,48
3294,2018,9,7,6,29,2018,9,7,15,29
3295,2019,4,20,16,52,2019,4,21,8,52
3296,2018,9,24,21,2,2018,9,25,6,2
3297,2019,5,21,0,35,2019,5,21,19,35
3298,2018,11,26,19,38,2018,11,26,22,38
3299,2019,3,17,2,12,2019,3,17,23,12
3300,2019,3,26,0,57,2019,3,26,9,57
3301,2019,12,20,11,0,2019,12,20,15,0
3302,2019,6,24,23,51,2019,6,25,7,51
3303,2018,6,12,14,28,2018,6,13,5,28
3304,2019,2,21,20,46,2019,2,22,13,46
3305,2018,8,17,15,41,2018,8,17,16,41
3306,2018,10,29,7,21,2018,10,29,16,21
3307,2019,8,7,5,29,2019,8,7,20,29
3308,2019,10,3,6,13,2019,10,3,18,13
3309,2018,6,11,22,19,2018,6,12,12,19
3310,2019,8,5,11,36,2019,8,5,22,36
3311,2019,2,8,0,42,2019,2,8,3,42
3312,2018,3,4,13,9,2018,3,4,19,9
3313,2019,12,28,23,12,2019,12,29,2,12
3314,2019,8,29,5,4,2019,8,29,11,4
3315,2018,2,7,0,28,2018,2,7,11,28
3316,2019,1,29,14,28,2019,1,29,17,28
3317,2018,2,26,8,32,2018,2,26,13,32
3318,2019,5,10,22,11,2019,5,11,17,11
3319,2019,8,14,20,36,2019,8,14,21,36
3320,2019,7,26,21,58,2019,7,27,12,58
3321,2019,11,4,14,12,2019,11,5,11,12
3322,2019,4,25,15,47,2019,4,26,2,47
3323,2019,10,11,0,34,2019,10,11,7,34
3324,2018,11,16,20,7,2018,11,17,13,7
3325,2019,5,29,0,59,2019,5,29,5,59
3326,2019,12,24,21,58,2019,12,25,12,58
3327,2018,5,3,19,44,2018,5,4,0,44
3328,2018,1,21,11,55,2018,1,22,1,55
3329,2018,1,9,6,42,2018,1,9,19,42
3330,2018,7,4,14,31,2018,7,4,23,31
3331,2019,3,25,6,1,2019,3,25,15,1
3332,2018,8,3,8,56,2018,8,3,9,56
3333,2018,6,25,4,42,2018,6,25,12,42
3334,2018,9,11,23,12,2018,9,12,22,12
3335,2018,5,15,18,19,2018,5,16,17,19
3336,2019,4,24,3,52,2019,4,24,9,52
3337,2019,7,12,4,22,2019,7,12,8,22
3338,2019,12,1,14,55,2019,12,1,19,55
3339,2018,4,7,22,40,2018,4,8,13,40
3340,2019,6,17,12,2,2019,6,18,11,2
3341,2018,1,28,17,4,2018,1,29,2,4
3342,2019,10,30,17,38,2019,10,31,1,38
3343,2018,8,2,1,36,2018,8,2,11,36
3344,2019,12,6,11,14,2019,12,6,16,14
3345,2018,9,8,23,57,2018,9,9,1,57
3346,2018,9,11,4,4,2018,9,11,11,4
3347,2018,12,31,12,58,2018,12,31,19,58
3348,2019,7,3,19,29,2019,7,4,14,29
3349,2019,4,14,19,55,2019,4,14,23,55
3350,2019,1,9,5,15,2019,1,9,7,15
3351,2018,9,26,11,20,2018,9,26,19,20
3352,2018,1,1,13,34,2018,1,1,15,34
3353,2019,5,12,17,38,2019,5,12,21,38
3354,2019,12,22,2,22,2019,12,22,11,22
3355,2018,4,29,5,5,2018,4,29,11,5
3356,2018,9,13,14,48,2018,9,13,19,48
3357,2019,11,17,19,44,2019,11,18,2,44
3358,2018,4,21,11,34,2018,4,21,18,34
3359,2018,5,20,8,7,2018,5,21,7,7
3360,2018,8,23,1,14,2018,8,23,7,14
3361,2019,6,23,0,31,2019,6,23,22,31
3362,2019,2,13,12,9,2019,2,14,6,9
3363,2018,10,20,11,5,2018,10,21,7,5
3364,2019,3,17,12,40,2019,3,17,18,40
3365,2018,5,30,12,6,2018,5,30,21,6
3366,2018,5,24,3,50,2018,5,24,4,50
3367,2018,12,9,18,10,2018,12,9,21,10
3368,2018,3,23,21,32,2018,3,24,11,32
3369,2018,4,2,19,39,2018,4,3,14,39
3370,2018,5,23,11,31,2018,5,23,12,31
3371,2019,6,18,19,55,2019,6,19,4,55
3372,2019,12,22,4,12,2019,12,22,16,12
3373,2018,11,4,23,43,2018,11,5,22,43
3374,2018,8,28,16,39,2018,8,29,2,39
3375,2019,9,9,8,2,2019,9,10,4,2
3376,2018,12,11,3,41,2018,12,11,12,41
3377,2019,9,9,23,0,2019,9,10,12,0
3378,2019,6,7,17,48,2019,6,8,3,48
3379,2019,3,1,16,40,2019,3,1,17,40
3380,2018,2,18,9,11,2018,2,18,23,11
3381,2019,7,24,8,10,2019,7,24,9,10
3382,2019,12,8,14,50,2019,12,9,4,50
3383,2019,5,2,8,39,2019,5,2,14,39
3384,2018,3,27,1,54,2018,3,27,2,54
3385,2018,7,7,17,24,2018,7,8,13,24
3386,2018,3,18,18,7,2018,3,18,22,7
3387,2019,5,19,0,44,2019,5,19,5,44
3388,2018,12,11,23,56,2018,12,12,11,56
3389,2018,3,9,18,53,2018,3,9,20,53
3390,2019,11,21,13,27,2019,11,22,11,27
3391,2019,7,24,0,55,2019,7,24,1,55
3392,2018,8,17,21,45,2018,8,18,20,45
3393,2018,2,24,17,11,2018,2,25,5,11
3394,2018,3,28,6,14,2018,3,28,18,14
3395,2019,7,28,0,48,2019,7,28,11,48
3396,2018,12,19,5,8,2018,12,19,20,8
3397,2018,4,3,11,40,2018,4,4,1,40
3398,2018,8,6,2,6,2018,8,6,5,6
3399,2018,4,16,1,8,2018,4,16,17,8
3400,2019,5,4,9,13,2019,5,4,22,13
3401,2019,6,8,5,58,2019,6,8,8,58
3402,2018,12,9,3,6,2018,12,9,14,6
3403,2018,3,4,10,7,2018,3,4,19,7
3404,2019,12,11,23,54,2019,12,12,8,54
3405,2018,6,14,17,31,2018,6,14,21,31
3406,2018,8,25,0,2,2018,8,25,9,2
3407,2019,6,16,6,3,2019,6,16,23,3
3408,2018,6,16,17,26,2018,6,17,16,26
3409,2018,1,31,8,42,2018,1,31,15,42
3410,2019,4,19,0,52,2019,4,19,17,52
3411,2018,3,27,2,0,2018,3,27,10,0
3412,2019,1,3,15,56,2019,1,4,0,56
3413,2019,9,29,21,47,2019,9,30,6,47
3414,2019,3,28,15,26,2019,3,29,10,26
3415,2019,12,19,23,6,2019,12,20,17,6
3416,2019,8,12,5,57,2019,8,12,20,57
3417,2018,5,29,16,12,2018,5,29,18,12
3418,2019,10,27,9,1,2019,10,27,16,1
3419,2019,2,3,14,10,2019,2,3,18,10
3420,2018,7,25,15,31,2018,7,26,8,31
3421,2018,8,21,3,21,2018,8,21,7,21
3422,2019,9,3,23,10,2019,9,4,18,10
3423,2019,5,6,5,47,2019,5,6,8,47
3424,2019,8,12,23,29,2019,8,13,5,29
3425,2018,5,12,13,0,2018,5,13,4,0
3426,2018,9,30,22,10,2018,10,1,19,10
3427,2019,9,15,23,21,2019,9,16,19,21
3428,2018,10,3,19,43,2018,10,4,8,43
3429,2018,8,4,13,25,2018,8,5,7,25
3430,2018,4,27,17,25,2018,4,28,9,25
3431,2018,2,27,5,28,2018,2,27,6,28
3432,2018,12,7,4,36,2018,12,8,2,36
3433,2019,3,20,0,36,2019,3,20,8,36
